2026-05-05 19:13:44,409 [INFO] ============================================================
2026-05-05 19:13:44,409 [INFO] 运行开始时间: 2026-05-05 19:13:44
2026-05-05 19:13:44,409 [INFO] 操作者: zhr-0731
2026-05-05 19:13:44,409 [INFO] 操作系统: Linux 6.17.0-1010-azure
2026-05-05 19:13:44,409 [INFO] Python 版本: 3.11.15
2026-05-05 19:13:44,409 [INFO] GitHub Run ID: 25396910108
2026-05-05 19:13:44,409 [INFO] Git Commit SHA: 791f0ea063cb005d255dc6156eae98374350e9f3
2026-05-05 19:13:44,409 [INFO] ============================================================
2026-05-05 19:13:44,409 [INFO] 开始处理 iptv-org (国际频道)
2026-05-05 19:13:44,409 [INFO] 来源: iptv-org
2026-05-05 19:13:44,416 [INFO] 正在解析 M3U...
2026-05-05 19:13:44,429 [INFO] 解析完成，获得 6159 个条目
2026-05-05 19:13:44,433 [INFO] 正在解析 M3U...
2026-05-05 19:13:44,444 [INFO] 解析完成，获得 5672 个条目
2026-05-05 19:13:44,446 [INFO] 本地原有活跃频道: 6159 个，失效频道: 5672 个
2026-05-05 19:13:44,446 [INFO] 正在下载 M3U 文件...
2026-05-05 19:13:44,543 [INFO] 下载完成，大小: 2496301 字符
2026-05-05 19:13:44,546 [INFO] 正在解析 M3U...
2026-05-05 19:13:44,574 [INFO] 解析完成，获得 11750 个条目
2026-05-05 19:13:44,575 [INFO] 远程总频道 11750，本地新频道 1
2026-05-05 19:13:44,575 [INFO] 待检测频道总数: 11832
2026-05-05 19:13:44,575 [INFO] 正在并发检测流可用性...
2026-05-05 19:20:22,043 [INFO] --- 失效频道详情 ---
2026-05-05 19:20:22,043 [INFO] 频道: Aaj Entertainment (1080p) | 错误: HTTP 404 | URL: https://ml-pull-dvc-myco.io:2096/AAJ_ENTERTAINMENT/index.m3u8
2026-05-05 19:20:22,044 [INFO] 频道: Camu TV (480p) [Not 24/7] | 错误: HTTP 404 | URL: https://live20.bozztv.com/akamaissh101/ssh101/camutv/playlist.m3u8
2026-05-05 19:20:22,044 [INFO] 频道: Canal del Sol (1080p) [Not 24/7] | 错误: HTTP 404 | URL: https://stream.canaldelsol.com/sol26/live_1080.m3u8
2026-05-05 19:20:22,044 [INFO] 频道: Canalda 26 HD [Not 24/7] | 错误: HTTP 404 | URL: https://canalda.rgradio.net:3084/live/canaldalive.m3u8
2026-05-05 19:20:22,044 [INFO] 频道: Boonniyom TV | 错误: Timeout | URL: https://live.x2.co.th/live/bntv.m3u8
2026-05-05 19:20:22,044 [INFO] 频道: EDN TV (1080p) [Not 24/7] | 错误: HTTP 404 | URL: https://60417ddeaf0d9.streamlock.net/edntv/videoedntv/playlist.m3u8
2026-05-05 19:20:22,044 [INFO] 频道: El Seis 6 (1080p) [Not 24/7] | 错误: HTTP 404 | URL: https://stream.elseis.do/canal6/live_1080.m3u8
2026-05-05 19:20:22,044 [INFO] 频道: Express Entertainment (1080p) | 错误: HTTP 404 | URL: https://ml-pull-dvc-myco.io:2096/EXPRESS_ENTERTAINMENT/index.m3u8
2026-05-05 19:20:22,044 [INFO] 频道: DSports Uruguay | 错误: Timeout | URL: https://cors-proxy.cooks.fyi/http://147.135.114.221:8001/play/a00m/index.m3u8
2026-05-05 19:20:22,044 [INFO] 频道: FilAmTV Network (1080p) | 错误: ConnectionError: HTTPSConnectionPool(host='cdn.vegasplus.us', port= | URL: https://cdn.vegasplus.us/vegas/ftv/playlist.m3u8
2026-05-05 19:20:22,044 [INFO] 频道: Green TV (1080p) | 错误: HTTP 404 | URL: https://app.ncare.live/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI2/greentv.stream/live-orgin/greentv.stream/playlist.m3u8
2026-05-05 19:20:22,044 [INFO] 频道: Fox Deportes (1280p) | 错误: Timeout | URL: https://cors-proxy.cooks.fyi/http://23.237.104.106:8080/USA_FOX_DEPORTES/index.m3u8
2026-05-05 19:20:22,044 [INFO] 频道: Fox Sports 1 (1280p) | 错误: Timeout | URL: https://cors-proxy.cooks.fyi/http://190.11.225.124:5000/live/fs1_hd/playlist.m3u8
2026-05-05 19:20:22,045 [INFO] 频道: Fehérvár TV (360p) | 错误: Timeout | URL: https://cloudfront44.lexanetwork.com:1344/freerelay/fehervartv.sdp/playlist.m3u8
2026-05-05 19:20:22,045 [INFO] 频道: Géopolis TV (240p) | 错误: HTTP 404 | URL: https://tnt-television.com/Geopolis_tv/index.m3u8
2026-05-05 19:20:22,045 [INFO] 频道: Hallmark Drama (720p) [Not 24/7] | 错误: HTTP 404 | URL: https://tvpass.org/live/HallmarkDrama/hd
2026-05-05 19:20:22,045 [INFO] 频道: Generations TV (576p) | 错误: Timeout | URL: https://event.vedge.infomaniak.com/livecast/ik:generation-tv/manifest.m3u8
2026-05-05 19:20:22,045 [INFO] 频道: Hispania TV | 错误: HTTP 404 | URL: https://www.streaming507.net:19360/hispaniamediatv/hispaniamediatv.m3u8
2026-05-05 19:20:22,045 [INFO] 频道: Isango TV (480p) [Not 24/7] | 错误: HTTP 404 | URL: http://80.241.215.175:1935/isangostar/isangostar/playlist.m3u8
2026-05-05 19:20:22,045 [INFO] 频道: JFV TV (720p) | 错误: ConnectionError: HTTPSConnectionPool(host='2nbyj587d53k-hls-live.5c | URL: https://2nbyj587d53k-hls-live.5centscdn.com/09/25b94ec89b2aa708c3c4ad0014b09845.sdp/playlist.m3u8
2026-05-05 19:20:22,045 [INFO] 频道: KABC-DT1 (360p) [Not 24/7] | 错误: HTTP 404 | URL: https://tvpass.org/live/abc-kabc-los-angeles-ca/sd
2026-05-05 19:20:22,045 [INFO] 频道: KBRI Brighton Channel 8 (Brighton CO) (720p) | 错误: HTTP 502 | URL: https://brightonco.cablecast.tv/live-4/live/live.m3u8
2026-05-05 19:20:22,045 [INFO] 频道: Kapamilya Channel (1080p) | 错误: HTTP 504 | URL: https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01006-abs-cbn-kapcha-dash-abscbnono/index.mpd
2026-05-05 19:20:22,045 [INFO] 频道: Latino Channel TV (1080p) | 错误: ConnectionError: HTTPSConnectionPool(host='cdn.vegasplus.us', port= | URL: https://cdn.vegasplus.us/vegas/latch/playlist.m3u8
2026-05-05 19:20:22,045 [INFO] 频道: LiraTV (720p) | 错误: HTTP 404 | URL: https://cloud2.streaminglivehd.com:1936/liratv/liratv/playlist.m3u8
2026-05-05 19:20:22,045 [INFO] 频道: Living Asia Channel (1080p) | 错误: ConnectionError: HTTPSConnectionPool(host='cdn.vegasplus.us', port= | URL: https://cdn.vegasplus.us/vegas/lac/playlist.m3u8
2026-05-05 19:20:22,045 [INFO] 频道: Logo East (720p) [Not 24/7] | 错误: HTTP 404 | URL: https://tvpass.org/live/LogoEast/hd
2026-05-05 19:20:22,045 [INFO] 频道: La Nacion + (720p) | 错误: Timeout | URL: http://201.217.246.42:44310/Live/3fcb6e26785fd8d415571b26dc3cf5d3/lntv.playlist.m3u8
2026-05-05 19:20:22,045 [INFO] 频道: MaTele (1080p) [Not 24/7] | 错误: HTTP 404 | URL: https://live.matele.be/hls/live.m3u8
2026-05-05 19:20:22,045 [INFO] 频道: Mindanow Network TV (1080p) | 错误: ConnectionError: HTTPSConnectionPool(host='cdn.vegasplus.us', port= | URL: https://cdn.vegasplus.us/vegas/mmn01/playlist.m3u8
2026-05-05 19:20:22,045 [INFO] 频道: MRTV Entertainment | 错误: ConnectionError: ('Connection aborted.', ConnectionResetError(104,  | URL: https://mrtvott.com/cache/MRTV-Ent-HD/master.m3u8
2026-05-05 19:20:22,045 [INFO] 频道: MRTV NRC | 错误: ConnectionError: ('Connection aborted.', ConnectionResetError(104,  | URL: https://mrtvott.com/cache/MRTV-NRC-HD/master.m3u8
2026-05-05 19:20:22,045 [INFO] 频道: MRTV | 错误: ConnectionError: ('Connection aborted.', ConnectionResetError(104,  | URL: https://mrtvott.com/cache/MRTV-HD/master.m3u8
2026-05-05 19:20:22,046 [INFO] 频道: Naranja TV (720p) | 错误: HTTP 404 | URL: https://cdn.streamingcpanel.com:3526/live/teleraiceslive.m3u8
2026-05-05 19:20:22,046 [INFO] 频道: Narodna TV (720p) | 错误: HTTP 404 | URL: https://edge8.pink.rs/narodnatv/index.m3u8
2026-05-05 19:20:22,046 [INFO] 频道: Mezőkövesdi Televízió (360p) | 错误: Timeout | URL: https://cloudfront44.lexanetwork.com:1344/freerelay/mezokovesdvtv.sdp/playlist.m3u8
2026-05-05 19:20:22,046 [INFO] 频道: National Geographic HD East (720p) [Not 24/7] | 错误: Timeout | URL: https://tvpass.org/live/NationalGeographicEast/hd
2026-05-05 19:20:22,046 [INFO] 频道: Pacific Island Network (1080p) | 错误: ConnectionError: HTTPSConnectionPool(host='cdn.vegasplus.us', port= | URL: https://cdn.vegasplus.us/vegas/mpin/playlist.m3u8
2026-05-05 19:20:22,046 [INFO] 频道: Onkar Only Truth TV (576p) | 错误: HTTP 403 | URL: https://5dd3981940faa.streamlock.net/onkarentertainment/onkarentertainment/playlist.m3u8
2026-05-05 19:20:22,046 [INFO] 频道: Peace TV English (1080p) | 错误: HTTP 404 | URL: https://dzkyvlfyge.erbvr.com/PeaceTvEnglish/index.m3u8
2026-05-05 19:20:22,046 [INFO] 频道: Pink (720p) | 错误: HTTP 404 | URL: https://edge8.pink.rs/pinktv/index.m3u8
2026-05-05 19:20:22,046 [INFO] 频道: Radio Albalad TV (720p) | 错误: HTTP 404 | URL: http://streaming.zaytonatube.com:8080/radioalbalad/radioalbalad/playlist.m3u8
2026-05-05 19:20:22,046 [INFO] 频道: Raftaar Media (240p) | 错误: ConnectionError: HTTPSConnectionPool(host='6n3yorwpy9ok-hls-live.5c | URL: https://6n3yorwpy9ok-hls-live.5centscdn.com/raftaarmedia/243bd1ce0387f18005abfc43b001646a.sdp/playlist.m3u8
2026-05-05 19:20:22,046 [INFO] 频道: Retrox TV (720p) [Not 24/7] | 错误: HTTP 503 | URL: https://live20.bozztv.com/giatv/giatv-TVCHANNEL/TVCHANNEL/chunks.m3u8
2026-05-05 19:20:22,046 [INFO] 频道: RTV Canal 57 (720p) | 错误: HTTP 404 | URL: https://stream.giostreaming.app/rtvcanal57/rtvcanal57.m3u8
2026-05-05 19:20:22,046 [INFO] 频道: RTV Vida (1080p) | 错误: HTTP 404 | URL: https://vidartv2.todostreaming.es/live/radiovida-emisiontvhd.m3u8
2026-05-05 19:20:22,046 [INFO] 频道: SAB TV (1080p) | 错误: HTTP 404 | URL: https://ml-pull-dvc-myco.io:2096/SAB_ENTERTAINMENT/tracks-v1a1/mono.ts.m3u8
2026-05-05 19:20:22,046 [INFO] 频道: Rede Globo (1080p) | 错误: Timeout | URL: https://cors-proxy.cooks.fyi/http://hls1.sua.tv/live/globotvbahiafhdbr2/s.m3u8
2026-05-05 19:20:22,046 [INFO] 频道: SBT Interior (720p) | 错误: HTTP 404 | URL: https://cdn.jmvstream.com/w/LVW-10801/LVW10801_Xvg4R0u57n/playlist.m3u8
2026-05-05 19:20:22,046 [INFO] 频道: Sur TV (720p) | 错误: HTTP 404 | URL: https://ss2.tvrdomi.com:1936/eradiofonicas/eradiofonicas/playlist.m3u8
2026-05-05 19:20:22,046 [INFO] 频道: Shemaroo Marathi Bana (720p) | 错误: Timeout | URL: https://airtelapp.shemaroo.com/marathibana/smil:marathibanaadp.smil/playlist.m3u8]
2026-05-05 19:20:22,047 [INFO] 频道: Shemaroo Josh (720p) | 错误: Timeout | URL: https://airtelapp.shemaroo.com/shemarooChumbakTV/smil:shemarooChumbakTVadp.smil/playlist.m3u8
2026-05-05 19:20:22,047 [INFO] 频道: Telecosta (720p) | 错误: HTTP 404 | URL: https://tv91.hostingnuclear.com:19360/telecosta/telecosta.m3u8
2026-05-05 19:20:22,047 [INFO] 频道: Telesantodomingo (720p) | 错误: HTTP 404 | URL: https://vdopanel.jlahozconsulting.com:3769/live/santodomingolive.m3u8
2026-05-05 19:20:22,047 [INFO] 频道: TNE (720p) [Not 24/7] | 错误: HTTP 404 | URL: https://v2.tustreaming.cl/tnetv/index.m3u8
2026-05-05 19:20:22,047 [INFO] 频道: TRC Televisión (720p) | 错误: HTTP 404 | URL: https://5fe2654d6127d.streamlock.net/trc/videotrc/playlist.m3u8
2026-05-05 19:20:22,047 [INFO] 频道: TRT 1 (1080p) | 错误: HTTP 403 | URL: https://tv-trt1.medya.trt.com.tr/master.m3u8
2026-05-05 19:20:22,047 [INFO] 频道: Tropi Q 99.7 FM (1080p) | 错误: HTTP 404 | URL: https://www.streaming507.net:19360/videotropiq/videotropiq.m3u8
2026-05-05 19:20:22,047 [INFO] 频道: TV A Critica | 错误: HTTP 404 | URL: https://cdn.live.br1.jmvstream.com/w/LVW-20715/LVW20715_50E3x2MCm2/playlist.m3u8
2026-05-05 19:20:22,047 [INFO] 频道: TV Mais Maricá (1080p) | 错误: HTTP 404 | URL: https://5cf4a2c2512a2.streamlock.net/tvmaismarica/tvmaismarica/playlist.m3u8
2026-05-05 19:20:22,047 [INFO] 频道: TV Universal Ecuador (720p) | 错误: HTTP 404 | URL: https://cdn.mycloudstream.io/hls/live/broadcast/uwcedjt2/index.m3u8
2026-05-05 19:20:22,047 [INFO] 频道: TV Østfold (1080p) | 错误: HTTP 404 | URL: https://streamnorge.com:8088/hls/tvo.m3u8
2026-05-05 19:20:22,047 [INFO] 频道: TVS Television Network (480p) | 错误: HTTP 404 | URL: https://rpn.bozztv.com/gusa/gusa-tvstn/index.m3u8
2026-05-05 19:20:22,047 [INFO] 频道: TV Publica (720p) | 错误: Timeout | URL: http://201.217.246.42:44310/Live/3fcb6e26785fd8d415571b26dc3cf5d3/tvpublica_720.m3u8
2026-05-05 19:20:22,047 [INFO] 频道: VegaTeve (1080p) [Not 24/7] | 错误: HTTP 404 | URL: https://cloud6.livescast.com:3797/live/vegatevelive.m3u8
2026-05-05 19:20:22,047 [INFO] 频道: Vegas Life TV (1080p) | 错误: ConnectionError: HTTPSConnectionPool(host='cdn.vegasplus.us', port= | URL: https://cdn.vegasplus.us/vegas/vltv/playlist.m3u8
2026-05-05 19:20:22,047 [INFO] 频道: Wan Luo TV (576p) | 错误: HTTP 404 | URL: https://stream.hydeinnovations.com/luotv-flussonic/index.m3u8
2026-05-05 19:20:22,047 [INFO] 频道: Vive TV Colombia (1080p) | 错误: Timeout | URL: http://192.144.113.132:1935/live/ViveTV/playlist.m3u8
2026-05-05 19:20:22,048 [INFO] 频道: Óčko Expres (540p) | 错误: HTTP 570 | URL: https://ocko-live.ssl.cdn.cra.cz/channels/ocko_expres/playlist.m3u8
2026-05-05 19:20:22,048 [INFO] 频道: МТРК (576p) [Not 24/7] | 错误: ConnectionError: HTTPSConnectionPool(host='tvcdn01.oktv.kz', port=4 | URL: https://tvcdn01.oktv.kz/tv/mtrk/playlist.m3u8
2026-05-05 19:20:22,048 [INFO] 频道: Zuglo TV (360p) | 错误: Timeout | URL: https://cloudfront44.lexanetwork.com:1344/freerelay/zuglotv.sdp/playlist.m3u8
2026-05-05 19:20:22,048 [INFO] 频道: 3Cat Exclusiu 2 (1080p) [Geo-blocked] | 错误: HTTP 403 | URL: https://directes-tv-cat.3catdirectes.cat/live-content/oca2-hls/master.m3u8
2026-05-05 19:20:22,048 [INFO] 频道: 3Cat Exclusiu 3 (1080p) [Geo-blocked] | 错误: HTTP 403 | URL: https://directes-tv-cat.3catdirectes.cat/live-content/oca3-hls/master.m3u8
2026-05-05 19:20:22,048 [INFO] 频道: 3Cat Exclusiu 1 (1080p) [Geo-blocked] | 错误: HTTP 403 | URL: https://directes-tv-cat.3catdirectes.cat/live-content/oca1-hls/master.m3u8
2026-05-05 19:20:22,048 [INFO] 频道: 3ABN TV Uganda (720p) [Not 24/7] | 错误: HTTP 404 | URL: https://3abn.bozztv.com/3abn/3abn_uganda_live/index.m3u8
2026-05-05 19:20:22,048 [INFO] 频道: 3 Stones TV (240p) [Not 24/7] | 错误: HTTP 404 | URL: https://goliveafrica.media:9998/live/64d21e682fd26/index.m3u8
2026-05-05 19:20:22,048 [INFO] 频道: 4 Afghanistan | 错误: ConnectionError: HTTPSConnectionPool(host='4afghls.persiana.live',  | URL: https://4afghls.persiana.live/hls/stream.m3u8
2026-05-05 19:20:22,048 [INFO] 频道: 3sat (720p) [Geo-blocked] | 错误: HTTP 403 | URL: https://zdf-hls-18.akamaized.net/hls/live/2016501/dach/high/master.m3u8
2026-05-05 19:20:22,048 [INFO] 频道: 2M Monde +1 (1080p) | 错误: HTTP 404 | URL: https://d2qh3gh0k5vp3v.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-n6pess5lwbghr/2M_ES.m3u8
2026-05-05 19:20:22,048 [INFO] 频道: 9Go! (720p) [Geo-blocked] | 错误: HTTP 400 | URL: https://9now-livestreams.akamaized.net/hls/live/2008312/go-syd/master.m3u8
2026-05-05 19:20:22,048 [INFO] 频道: 9Gem (720p) [Geo-blocked] | 错误: HTTP 400 | URL: https://9now-livestreams.akamaized.net/hls/live/2008311/gem-syd/master.m3u8
2026-05-05 19:20:22,048 [INFO] 频道: 9 la Loma TV (1080p) [Geo-blocked] | 错误: HTTP 403 | URL: https://9laloma.tv/live.m3u8
2026-05-05 19:20:22,048 [INFO] 频道: 8 Out of 10 Cats (1080p) [Geo-blocked] | 错误: HTTP 403 | URL: https://amg00627-amg00627c37-samsung-au-4294.playouts.now.amagi.tv/playlist/amg00627-banijayfast-8outof10cats-samsungau/playlist.m3u8
2026-05-05 19:20:22,048 [INFO] 频道: 9Life (720p) [Geo-blocked] | 错误: HTTP 400 | URL: https://9now-livestreams.akamaized.net/hls/live/2008313/life-syd/master.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 8 Out of 10 Cats (1080p) [Geo-blocked] | 错误: HTTP 403 | URL: https://amg00627-amg00627c37-samsung-nz-4295.playouts.now.amagi.tv/playlist.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 13 Ulica (1080p) | 错误: HTTP 404 | URL: https://lowa8026-cmyk.github.io/13Ulica.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 8XM (576p) | 错误: HTTP 400 | URL: http://115.42.65.142:9981/stream/channelid/582886861
2026-05-05 19:20:22,049 [INFO] 频道: 15TV (720p) [Not 24/7] | 错误: ConnectionError: HTTPSConnectionPool(host='cdn.fastocloud.com', por | URL: https://cdn.fastocloud.com/leonel.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 13 Festival (1080p) | 错误: HTTP 405 | URL: https://origin.dpsgo.com/ssai/event/Nftd0fM2SXasfDlRphvUsg/master.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 20 Mediaset [Geo-blocked] | 错误: ConnectionError: HTTPSConnectionPool(host='live3-mediaset-it.akamai | URL: https://live3-mediaset-it.akamaized.net/Content/hls_h0_clr_vos/live/channel(lb)/index.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 13 Kids (1080p) | 错误: HTTP 405 | URL: https://origin.dpsgo.com/ssai/event/LhHrVtyeQkKZ-Ye_xEU75g/master.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 13 Humor (1080p) | 错误: HTTP 405 | URL: https://origin.dpsgo.com/ssai/event/cKWySXKgSK-SzlJmESkOWw/master.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 13 Prime (720p) | 错误: HTTP 405 | URL: https://origin.dpsgo.com/ssai/event/p4mmBxEzSmKAxY1GusOHrw/master.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 13 Entretención (720p) | 错误: HTTP 405 | URL: https://origin.dpsgo.com/ssai/event/BBp0VeP6QtOOlH8nu3bWTg/master.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 13 Realities (1080p) | 错误: HTTP 405 | URL: https://origin.dpsgo.com/ssai/event/g7_JOM0ORki9SR5RKHe-Kw/master.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 5 Cops | 错误: HTTP 405 | URL: https://jmp2.uk/plu-5d2c571faeb3e2738ae27933.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 5 Exploring Britain | 错误: HTTP 405 | URL: https://jmp2.uk/plu-5ddf901280e3550009139c86.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 13C (1080p) | 错误: HTTP 405 | URL: https://origin.dpsgo.com/ssai/event/GI-9cp_bT8KcerLpZwkuhw/master.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 3point.dk | 错误: HTTP 405 | URL: https://jmp2.uk/plu-65b915780cb1a1000889b837.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 13 Teleseries (720p) | 错误: HTTP 405 | URL: https://origin.dpsgo.com/ssai/event/f4TrySe8SoiGF8Lu3EIq1g/master.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 5 Emergency Rescue | 错误: HTTP 405 | URL: https://jmp2.uk/plu-63c1384e829c850007922ca4.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 00s Replay | 错误: HTTP 405 | URL: https://jmp2.uk/plu-62ba60f059624e000781c436.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 27 TwentySeven [Geo-blocked] | 错误: ConnectionError: HTTPSConnectionPool(host='live2.msf.cdn.mediaset.n | URL: https://live2.msf.cdn.mediaset.net/content/hls_h0_cls_vos/live/channel(ts)/index.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 21 Jump Street (1080p) | 错误: HTTP 404 | URL: https://cb562753.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1XzIxSnVtcFN0cmVldF9ITFM/playlist.m3u8
2026-05-05 19:20:22,049 [INFO] 频道: 5 Trucking Hell | 错误: HTTP 405 | URL: https://jmp2.uk/plu-656df2849d5ac400083be647.m3u8
2026-05-05 19:20:22,050 [INFO] 频道: 24Kitchen Serbia (720p) | 错误: HTTP 403 | URL: http://91.132.74.5:8000/play/a00a
2026-05-05 19:20:22,050 [INFO] 频道: 7th Heaven | 错误: HTTP 405 | URL: https://jmp2.uk/plu-6728ca75529ac9000830ab14.m3u8
2026-05-05 19:20:22,050 [INFO] 频道: 7th Heaven | 错误: HTTP 405 | URL: https://jmp2.uk/plu-6728c9c85534bb0008b320a4.m3u8
2026-05-05 19:20:22,050 [INFO] 频道: 7th Heaven | 错误: HTTP 405 | URL: https://jmp2.uk/plu-6728cab6e482950008b76d8c.m3u8
2026-05-05 19:20:22,050 [INFO] 频道: 100% Docs | 错误: ConnectionError: HTTPSConnectionPool(host='amg02162-newenconnect-am | URL: https://amg02162-newenconnect-amg02162c2-rakuten-us-1981.playouts.now.amagi.tv/playlist/amg02162-newenconnect-100pour100docs-rakutenus/playlist.m3u8
2026-05-05 19:20:22,050 [INFO] 频道: 50 Cent Action (720p) | 错误: HTTP 405 | URL: https://jmp2.uk/plu-68487fb3f212bedacf5a53e3.m3u8
2026-05-05 19:20:22,050 [INFO] 频道: 60 Days in Jail (720p) | 错误: HTTP 404 | URL: https://39328386.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/U2Ftc3VuZy1nYl82MERheXNJbklOVExfSExT/playlist.m3u8
2026-05-05 19:20:22,050 [INFO] 频道: 90s Throwback | 错误: HTTP 405 | URL: https://jmp2.uk/plu-5f4d86f519358a00072b978e.m3u8
2026-05-05 19:20:22,050 [INFO] 频道: 70s Cinema | 错误: HTTP 405 | URL: https://jmp2.uk/plu-5f4d878d3d19b30007d2e782.m3u8
2026-05-05 19:20:22,050 [INFO] 频道: 90's Kids | 错误: HTTP 405 | URL: https://jmp2.uk/plu-6452c814939a590008567a3b.m3u8
2026-05-05 19:20:22,050 [INFO] 频道: 48 Hours (1080p) | 错误: HTTP 405 | URL: https://dai.google.com/linear/hls/event/JUr94WL2QAiVpGNHY5n5dA/master.m3u8
